ms,0_torque,0_accel,0_vel,0_pos,0_output,0_p,0_i,0_d,1_torque,1_accel,1_vel,1_pos,1_output,1_p,1_i,1_d
3076,0.010094277,0.1150922,-0.07157496,0.5159393,0.0018946016,-0.015939295,-0.011151286,0.07164478,0.005048306,0.057559416,-0.035783492,0.25796828,9.475199E-4,-0.007968277,-0.0055753333,0.03582239
3077,0.010088747,0.115029156,-0.071459904,0.51586777,0.0018935557,-0.01586777,-0.011167154,0.071525574,0.0050455425,0.057527907,-0.035725947,0.2579325,9.469971E-4,-0.007932514,-0.005583266,0.035762787
3078,0.010083178,0.11496566,-0.071344905,0.51579636,0.001892502,-0.015796363,-0.01118295,0.071406364,0.005042759,0.057496168,-0.035668436,0.2578968,9.464703E-4,-0.007896811,-0.0055911625,0.035703182
3079,0.010077566,0.11490167,-0.07122997,0.5157251,0.0018914402,-0.015725076,-0.011198675,0.071287155,0.0050399536,0.057464182,-0.035610955,0.25786117,9.459397E-4,-0.007861167,-0.005599024,0.035643578
3080,0.010071913,0.114837214,-0.0711151,0.5156539,0.0018903709,-0.015653908,-0.011214329,0.071167946,0.005037128,0.057431966,-0.035553508,0.25782558,9.454051E-4,-0.007825583,-0.005606849,0.035583973
3081,0.010066219,0.11477229,-0.07100029,0.51558286,0.0018892933,-0.0155828595,-0.011229912,0.07104874,0.0050342814,0.05739951,-0.035496093,0.25779006,9.4486645E-4,-0.007790059,-0.0056146393,0.03552437
3082,0.010060481,0.114706874,-0.070885554,0.51551193,0.0018882081,-0.01551193,-0.011245424,0.07092953,0.0050314134,0.05736681,-0.03543871,0.2577546,9.4432407E-4,-0.007754594,-0.005622394,0.035464764
3083,0.010054702,0.11464098,-0.07077088,0.5154411,0.0018871147,-0.01544112,-0.011260865,0.07081032,0.005028525,0.057333875,-0.035381358,0.2577192,9.437776E-4,-0.007719189,-0.005630113,0.03540516
3084,0.010048879,0.1145746,-0.07065628,0.5153704,0.0018860134,-0.015370429,-0.011276236,0.07069111,0.005025615,0.057300698,-0.03532404,0.25768384,9.432271E-4,-0.0076838434,-0.005637797,0.035345554
3085,0.010043015,0.11450773,-0.07054174,0.51529986,0.0018849047,-0.015299857,-0.011291536,0.0705719,0.0050226836,0.057267275,-0.035266757,0.25764856,9.426727E-4,-0.0076485574,-0.0056454455,0.03528595
3086,0.010037111,0.11444042,-0.07042727,0.51522934,0.0018882065,-0.015229344,-0.011306765,0.070512295,0.0050197314,0.057233613,-0.035209507,0.25761333,9.421145E-4,-0.007613331,-0.005653059,0.035226345
3087,0.010054694,0.114640884,-0.07031273,0.51515895,0.0018870896,-0.015158951,-0.011321924,0.070393085,0.005016759,0.057199724,-0.03515229,0.25757816,9.41552E-4,-0.0075781643,-0.0056606373,0.03516674
3088,0.010048745,0.11457306,-0.070198126,0.5150887,0.0018859645,-0.015088677,-0.011337012,0.070273876,0.0050137634,0.05716557,-0.035095107,0.25754303,9.431952E-4,-0.0075430274,-0.0056681805,0.035136938
3089,0.010042755,0.11450476,-0.07008359,0.5150185,0.0018848316,-0.015018523,-0.011352031,0.07015467,0.0050225137,0.057265338,-0.03503789,0.25750795,9.4262883E-4,-0.00750795,-0.0056756884,0.035077333
3090,0.010036722,0.11443598,-0.06996912,0.5149485,0.0018836907,-0.014948487,-0.011366979,0.07003546,0.0050194976,0.05723095,-0.034980644,0.25747293,9.420586E-4,-0.0074729323,-0.0056831613,0.03501773
3091,0.010030647,0.11436671,-0.069854714,0.5148786,0.0018825419,-0.014878571,-0.011381858,0.06991625,0.0050164615,0.05719633,-0.03492343,0.25743797,9.4148424E-4,-0.007437974,-0.0056905993,0.034958124
3092,0.01002453,0.114296965,-0.069740385,0.5148088,0.0018813852,-0.014808774,-0.011396667,0.06979704,0.0050134026,0.057161454,-0.03486625,0.25740308,9.409059E-4,-0.0074030757,-0.0056980024,0.03489852
3093,0.01001837,0.114226736,-0.06962612,0.5147391,0.0018802201,-0.014739096,-0.011411406,0.06967783,0.005010323,0.057126343,-0.03480911,0.25736824,9.403238E-4,-0.007368237,-0.0057053706,0.034838915
3094,0.010012166,0.11415599,-0.06951193,0.51466954,0.0018790471,-0.014669538,-0.011426075,0.06955862,0.0050072237,0.057091005,-0.034752,0.25733346,9.3973754E-4,-0.0073334575,-0.005712704,0.03477931
3095,0.01000592,0.11408479,-0.06939781,0.5146001,0.0018778662,-0.014600098,-0.011440676,0.06943941,0.005004102,0.05705541,-0.03469493,0.25729874,9.391471E-4,-0.0072987378,-0.0057200026,0.034719706
3096,0.009999632,0.11401309,-0.06928376,0.5145308,0.0018766772,-0.014530778,-0.011455206,0.0693202,0.0050009578,0.05701956,-0.03463789,0.25726408,9.3855266E-4,-0.0072640777,-0.0057272664,0.0346601
3097,0.0099933,0.113940895,-0.06916978,0.5144616,0.0018754802,-0.014461577,-0.011469668,0.06920099,0.004997792,0.05698347,-0.03458089,0.25722948,9.379543E-4,-0.007229477,-0.005734496,0.034600496
3098,0.009986926,0.113868214,-0.06905588,0.51439244,0.0018786935,-0.014392436,-0.01148406,0.06914139,0.0049946057,0.05694714,-0.034523923,0.25719494,9.373517E-4,-0.0071949363,-0.0057416908,0.03454089
3099,0.010004037,0.114063315,-0.06894191,0.5143234,0.0018774881,-0.014323413,-0.011498384,0.06902218,0.0049913973,0.056910556,-0.034466993,0.25716045,9.367452E-4,-0.007160455,-0.005748851,0.034481287
3100,0.009997618,0.11399013,-0.06882789,0.5142545,0.0018762746,-0.01425451,-0.011512639,0.06890297,0.0049881674,0.05687373,-0.0344101,0.257126,9.3834393E-4,-0.0071260035,-0.0057559772,0.034451485
3101,0.009991156,0.11391645,-0.06871393,0.5141857,0.0018750527,-0.014185727,-0.011526825,0.06878376,0.0049966807,0.056970797,-0.034353178,0.2570916,9.3773333E-4,-0.0070916116,-0.005763069,0.03439188
3102,0.00998465,0.113842264,-0.06860005,0.51411706,0.0018738229,-0.014117062,-0.011540942,0.06866455,0.0049934294,0.056933727,-0.034296226,0.25705728,9.3711854E-4,-0.0070572793,-0.005770126,0.034332275
3103,0.009978102,0.11376761,-0.06848624,0.5140485,0.0018725852,-0.014048517,-0.01155499,0.06854534,0.0049901553,0.056896396,-0.03423931,0.257023,9.364998E-4,-0.0070230067,-0.005777149,0.03427267
3104,0.00997151,0.11369245,-0.06837251,0.5139801,0.001871339,-0.013980091,-0.01156897,0.06842613,0.004986861,0.056858834,-0.034182433,0.2569888,9.3587686E-4,-0.0069887936,-0.0057841376,0.034213066
3105,0.009964875,0.1136168,-0.06825886,0.5139118,0.0018700846,-0.013911784,-0.011582882,0.06830692,0.0049835434,0.05682101,-0.034125593,0.25695464,9.352497E-4,-0.00695464,-0.0057910923,0.03415346
3106,0.009958195,0.113540635,-0.06814528,0.5138436,0.0018688221,-0.013843596,-0.011596725,0.06818771,0.0049802037,0.05678293,-0.03406879,0.25692055,9.3461876E-4,-0.0069205463,-0.005798013,0.034093857
3107,0.009951472,0.11346398,-0.06803178,0.5137755,0.0018675516,-0.0137755275,-0.0116105005,0.068068504,0.004976844,0.056744624,-0.034012027,0.2568865,9.339835E-4,-0.006886512,-0.0058048996,0.034034252
3108,0.009944706,0.11338684,-0.06791835,0.5137076,0.0018662727,-0.013707578,-0.011624208,0.067949295,0.0049734614,0.056706056,-0.033955302,0.25685254,9.333441E-4,-0.0068525374,-0.0058117523,0.033974648
3109,0.009937896,0.1133092,-0.06780501,0.5136397,0.0018694042,-0.0136396885,-0.011637848,0.06788969,0.004970057,0.05666724,-0.033898614,0.25681862,9.327007E-4,-0.0068186224,-0.005818571,0.033915043
3110,0.009954572,0.11349932,-0.0676916,0.5135719,0.0018681167,-0.013571918,-0.01165142,0.06777048,0.00496663,0.056628168,-0.033841968,0.25678477,9.320531E-4,-0.006784767,-0.0058253556,0.03385544
3111,0.009947715,0.11342115,-0.067578144,0.51350427,0.001866821,-0.013504267,-0.011664924,0.06765127,0.004963182,0.056588855,-0.033785358,0.25675094,9.336107E-4,-0.0067509413,-0.005832107,0.033825636
3112,0.009940816,0.11334249,-0.06746476,0.51343673,0.0018655169,-0.013436735,-0.011678361,0.06753206,0.0049714763,0.05668342,-0.033728722,0.25671718,9.329589E-4,-0.0067171752,-0.005838824,0.03376603
3113,0.009933871,0.1132633,-0.06735146,0.5133693,0.0018642046,-0.013369322,-0.0116917305,0.06741285,0.004968005,0.056643847,-0.033672057,0.25668347,9.323029E-4,-0.006683469,-0.0058455076,0.033706427
3114,0.0099268835,0.11318363,-0.067238234,0.513302,0.001862884,-0.013302028,-0.011705033,0.067293644,0.0049645123,0.05660402,-0.033615433,0.25664982,9.316427E-4,-0.006649822,-0.0058521573,0.033646822
3115,0.009919851,0.11310345,-0.06712509,0.51323485,0.0018615553,-0.013234854,-0.011718268,0.067174435,0.0049609966,0.056563936,-0.03355885,0.25661623,9.3097845E-4,-0.006616235,-0.0058587734,0.033587217
3116,0.009912776,0.11302278,-0.06701203,0.5131678,0.0018602181,-0.0131677985,-0.011731436,0.067055225,0.0049574594,0.056523606,-0.033502307,0.2565827,9.3031E-4,-0.006582707,-0.005865356,0.033527613
3117,0.009905656,0.1129416,-0.06689905,0.51310086,0.0018588724,-0.0131008625,-0.011744536,0.066936016,0.0049539,0.056483023,-0.033445805,0.25654924,9.2963735E-4,-0.006549239,-0.005871905,0.033468008
3118,0.009898489,0.11285989,-0.06678615,0.51303405,0.0018575185,-0.013034046,-0.01175757,0.06681681,0.004950318,0.056442183,-0.03338934,0.25651583,9.289605E-4,-0.0065158308,-0.005878421,0.033408403
3119,0.00989128,0.11277769,-0.06667333,0.5129673,0.0018605748,-0.0129672885,-0.011770538,0.0667572,0.004946714,0.05640109,-0.033332918,0.25648248,9.282795E-4,-0.006482482,-0.0058849035,0.0333488
3120,0.009907555,0.11296325,-0.06656046,0.51290065,0.0018592123,-0.0129006505,-0.011783439,0.06663799,0.0049430877,0.056359746,-0.033276536,0.25644916,9.298037E-4,-0.006449163,-0.0058913524,0.033318996
3121,0.0099003,0.11288053,-0.06644754,0.51283413,0.0018578409,-0.012834132,-0.011796273,0.06651878,0.004951204,0.056452285,-0.03322013,0.2564159,9.2911837E-4,-0.0064159036,-0.0058977683,0.03325939
3122,0.009892997,0.11279727,-0.0663347,0.51276773,0.0018564616,-0.012767732,-0.011809041,0.066399574,0.004947555,0.056410678,-0.0331637,0.2563827,9.284287E-4,-0.006382704,-0.005904151,0.033199787
3123,0.009885652,0.11271352,-0.066221945,0.51270145,0.001855074,-0.012701452,-0.011821742,0.066280365,0.004943882,0.0563688,-0.03310731,0.25634956,9.277349E-4,-0.0063495636,-0.005910501,0.033140182
3124,0.009878263,0.11262927,-0.06610927,0.5126353,0.0018536774,-0.012635291,-0.011834377,0.066161156,0.0049401876,0.056326676,-0.03305096,0.25631648,9.2703686E-4,-0.006316483,-0.0059168176,0.033080578
3125,0.009870826,0.112544484,-0.065996684,0.51256925,0.0018522725,-0.012569249,-0.011846947,0.06604195,0.0049364707,0.056284297,-0.032994658,0.25628346,9.263345E-4,-0.006283462,-0.005923101,0.033020973
3126,0.009863345,0.11245918,-0.06588418,0.5125033,0.0018508597,-0.012503326,-0.01185945,0.06592274,0.0049327305,0.056241654,-0.032938395,0.2562505,9.25628E-4,-0.0062505007,-0.005929352,0.03296137
3127,0.009855823,0.11237341,-0.065771766,0.5124375,0.0018494378,-0.012437522,-0.011871887,0.06580353,0.0049289684,0.05619876,-0.032882176,0.2562176,9.249174E-4,-0.006217599,-0.0059355693,0.032901764
3128,0.00984825,0.112287074,-0.06565943,0.5123718,0.0018524264,-0.0123717785,-0.011884259,0.06574392,0.0049251844,0.056155615,-0.032826,0.25618476,9.242024E-4,-0.0061847568,-0.005941754,0.03284216
3129,0.009864165,0.11246853,-0.06554706,0.51230615,0.0018509957,-0.012306154,-0.011896566,0.065624714,0.0049213767,0.0561122,-0.032769866,0.25615194,9.256925E-4,-0.0061519444,-0.005947906,0.032812357
3130,0.009856546,0.11238167,-0.065434635,0.51224065,0.0018495563,-0.012240648,-0.011908806,0.065505505,0.0049293116,0.056202672,-0.032713708,0.2561192,9.2497305E-4,-0.0061191916,-0.0059540253,0.032752752
3131,0.0098488815,0.11229427,-0.065322295,0.51217526,0.0018481088,-0.012175262,-0.011920981,0.065386295,0.0049254806,0.056158993,-0.032657526,0.2560865,9.242493E-4,-0.0060864985,-0.005960112,0.032693148
3132,0.009841174,0.11220639,-0.065210044,0.51211,0.0018466525,-0.012109995,-0.011933091,0.065267086,0.0049216268,0.056115054,-0.03260139,0.25605386,9.2352135E-4,-0.006053865,-0.005966166,0.032633543
3133,0.009833419,0.11211797,-0.06509788,0.51204485,0.001845188,-0.012044847,-0.011945136,0.06514788,0.0049177506,0.056070857,-0.0325453,0.2560213,9.227891E-4,-0.006021291,-0.0059721875,0.03257394
3134,0.00982562,0.11202905,-0.06498581,0.5119798,0.0018437146,-0.011979818,-0.0119571155,0.06502867,0.004913851,0.056026395,-0.03248925,0.25598878,9.220524E-4,-0.0059887767,-0.0059781764,0.032514334
3135,0.009817774,0.1119396,-0.06487383,0.5119149,0.0018422324,-0.011914909,-0.011969031,0.06490946,0.0049099284,0.05598167,-0.03243325,0.25595632,9.213117E-4,-0.005956322,-0.0059841326,0.03245473
3136,0.009809882,0.11184961,-0.06476194,0.5118501,0.0018407421,-0.011850119,-0.011980881,0.06479025,0.004905984,0.055936694,-0.03237729,0.25592393,9.205665E-4,-0.005923927,-0.005990057,0.032395124
3137,0.009801946,0.111759126,-0.06465013,0.5117854,0.0018436615,-0.011785388,-0.011992666,0.064730644,0.004902016,0.055891454,-0.03232138,0.2558916,9.1981713E-4,-0.0058915913,-0.0059959483,0.03233552
3138,0.009817491,0.11193637,-0.064538285,0.5117208,0.0018421621,-0.011720777,-0.012004387,0.064611435,0.0048980257,0.055845957,-0.03226551,0.2558593,9.212727E-4,-0.0058592856,-0.0060018077,0.032305717
3139,0.009809507,0.11184534,-0.06442639,0.5116563,0.0018406536,-0.011656284,-0.012016043,0.064492226,0.004905776,0.05593433,-0.03220962,0.25582704,9.2051877E-4,-0.0058270395,-0.0060076346,0.032246113
3140,0.009801474,0.11175375,-0.0643146,0.5115919,0.0018391367,-0.011591911,-0.012027635,0.06437302,0.0049017617,0.055888556,-0.032153707,0.25579485,9.197603E-4,-0.005794853,-0.0060134293,0.03218651
3141,0.009793397,0.11166166,-0.06420289,0.51152766,0.001837611,-0.0115276575,-0.012039163,0.06425381,0.004897723,0.055842508,-0.032097843,0.25576273,9.189977E-4,-0.005762726,-0.006019192,0.032126904
3142,0.009785273,0.111569025,-0.06409127,0.5114635,0.0018360766,-0.011463523,-0.012050627,0.0641346,0.004893662,0.055796206,-0.032042023,0.25573066,9.1823074E-4,-0.005730659,-0.0060249222,0.0320673
3143,0.009777102,0.11147586,-0.06397975,0.5113995,0.0018345336,-0.0113995075,-0.012062026,0.06401539,0.0048895776,0.055749636,-0.03198625,0.25569865,9.174594E-4,-0.005698651,-0.006030621,0.032007694
3144,0.009768886,0.11138218,-0.06386832,0.5113356,0.0018329821,-0.011335611,-0.012073362,0.06389618,0.0048854705,0.05570281,-0.031930525,0.2556667,9.166836E-4,-0.005666703,-0.0060362876,0.03194809
3145,0.009760624,0.11128798,-0.06375699,0.5112718,0.0018358403,-0.011271775,-0.012084634,0.063836575,0.0048813396,0.05565571,-0.031874847,0.2556348,9.159036E-4,-0.0056348145,-0.0060419226,0.031888485
3146,0.0097758435,0.11146151,-0.063645616,0.51120806,0.0018342792,-0.011208057,-0.0120958425,0.063717365,0.004877186,0.05560835,-0.031819213,0.25560296,9.173285E-4,-0.005602956,-0.0060475254,0.031858683
3147,0.0097675305,0.111366734,-0.0635342,0.51114446,0.0018327094,-0.011144459,-0.012106987,0.063598156,0.0048847734,0.05569486,-0.03176356,0.25557116,9.1654365E-4,-0.0055711567,-0.0060530966,0.031799078
3148,0.009759172,0.111271426,-0.06342288,0.511081,0.001831131,-0.01108098,-0.012118068,0.06347895,0.004880594,0.05564721,-0.03170789,0.25553942,9.157546E-4,-0.0055394173,-0.006058636,0.031739473
3149,0.009750768,0.111175604,-0.06331166,0.5110176,0.0018295436,-0.011017621,-0.012129085,0.06335974,0.0048763924,0.055599302,-0.031652268,0.25550774,9.149611E-4,-0.0055077374,-0.006064144,0.03167987
3150,0.009742314,0.111079216,-0.06320053,0.5109544,0.0018279478,-0.01095438,-0.012140039,0.06324053,0.004872167,0.055551127,-0.031596694,0.25547612,9.141632E-4,-0.005476117,-0.00606962,0.031620264
3151,0.009733817,0.110982336,-0.063089505,0.51089126,0.0018263429,-0.010891259,-0.01215093,0.06312132,0.0048679183,0.055502683,-0.03154117,0.25544456,9.1336085E-4,-0.0054445565,-0.0060750647,0.03156066
3152,0.00972527,0.11088489,-0.06297857,0.5108282,0.0018291478,-0.010828197,-0.012161759,0.063061714,0.004863646,0.05545397,-0.03148569,0.25541306,9.125541E-4,-0.0054130554,-0.0060804775,0.031501055
3153,0.009740206,0.11105519,-0.062867604,0.51076525,0.0018275334,-0.0107652545,-0.012172524,0.062942505,0.0048593497,0.055404987,-0.031430263,0.25538158,9.139525E-4,-0.005381584,-0.006085859,0.031471252
3154,0.009731609,0.11095717,-0.0627566,0.51070243,0.0018259101,-0.010702431,-0.012183227,0.062823296,0.004866796,0.055489887,-0.031374816,0.25535017,9.1314095E-4,-0.0053501725,-0.006091209,0.031411648
3155,0.009722966,0.11085862,-0.06264569,0.5106397,0.0018242784,-0.010639727,-0.012193866,0.06270409,0.0048624747,0.055440616,-0.03131935,0.25531882,9.12325E-4,-0.0053188205,-0.006096528,0.031352043
3156,0.0097142765,0.11075954,-0.062534876,0.51057714,0.0018226374,-0.010577142,-0.012204443,0.06258488,0.00485813,0.05539108,-0.031263933,0.25528753,9.115047E-4,-0.005287528,-0.0061018155,0.03129244
3157,0.009705539,0.11065992,-0.062424168,0.5105147,0.0018209876,-0.010514677,-0.012214958,0.062465664,0.0048537618,0.055341274,-0.031208567,0.2552563,9.1068004E-4,-0.005256295,-0.006107072,0.031232832
3158,0.009696753,0.11055974,-0.062313557,0.51045233,0.0018193289,-0.01045233,-0.01222541,0.062346455,0.0048493706,0.055291206,-0.03115325,0.25522512,9.098507E-4,-0.005225122,-0.006112297,0.031173227
3159,0.00968792,0.11045904,-0.062203046,0.51039004,0.0018220802,-0.010390043,-0.0122358,0.06228685,0.0048449542,0.055240855,-0.031097984,0.255194,9.0901717E-4,-0.0051940084,-0.006117491,0.031113623
3160,0.009702572,0.11062609,-0.0620925,0.5103279,0.001820412,-0.010327876,-0.012246127,0.06216764,0.0048405156,0.055190243,-0.031042768,0.25516292,9.103883E-4,-0.0051629245,-0.006122654,0.03108382
3161,0.009693688,0.110524796,-0.061981928,0.5102658,0.0018187347,-0.010265827,-0.012256393,0.06204843,0.004847817,0.055273496,-0.030987537,0.2551319,9.095499E-4,-0.0051319003,-0.006127786,0.031024216
3162,0.009684756,0.11042296,-0.061871454,0.5102039,0.0018170483,-0.010203898,-0.012266597,0.061929222,0.0048433524,0.05522259,-0.030932289,0.25510094,9.087068E-4,-0.0051009357,-0.0061328867,0.030964611
3163,0.009675777,0.110320576,-0.06176108,0.5101421,0.001815353,-0.010142088,-0.012276739,0.061810013,0.004838863,0.0551714,-0.030877091,0.25507003,9.078594E-4,-0.0050700307,-0.006137957,0.030905006
3164,0.009666749,0.11021765,-0.061650813,0.5100804,0.0018136492,-0.010080397,-0.0122868195,0.061690804,0.0048343507,0.055119954,-0.030821946,0.2550392,9.070075E-4,-0.0050391853,-0.0061429963,0.030845402
3165,0.009657676,0.1101142,-0.06154065,0.5100188,0.001811936,-0.0100188255,-0.012296839,0.061571594,0.004829814,0.055068232,-0.030766852,0.2550084,9.06151E-4,-0.0050083995,-0.0061480044,0.030785797
3166,0.009648554,0.11001019,-0.061430585,0.5099573,0.0018146327,-0.009957314,-0.012306796,0.06151199,0.0048252535,0.05501623,-0.03071181,0.25497767,9.0529025E-4,-0.0049776733,-0.006152982,0.030726193
3167,0.009662913,0.11017391,-0.06132049,0.5098959,0.0018129097,-0.009895921,-0.012316693,0.06139278,0.0048206695,0.054963965,-0.030656818,0.25494698,9.0663414E-4,-0.004946977,-0.006157929,0.03069639
3168,0.009653739,0.110069305,-0.061210368,0.50983465,0.0018111777,-0.009834647,-0.012326527,0.06127357,0.004827826,0.05504556,-0.030601814,0.25491634,9.0576825E-4,-0.00491634,-0.0061628455,0.030636786
3169,0.009644516,0.109964155,-0.061100353,0.5097735,0.0018094368,-0.009773493,-0.012336301,0.06115436,0.0048232153,0.054992992,-0.030546796,0.25488576,9.048979E-4,-0.004885763,-0.0061677312,0.03057718
3170,0.009635245,0.10985845,-0.06099044,0.50971246,0.0018076866,-0.009712458,-0.012346013,0.061035153,0.0048185806,0.05494015,-0.030491829,0.25485525,9.0402295E-4,-0.0048552454,-0.0061725867,0.030517576
3171,0.009625926,0.10975219,-0.060880635,0.50965154,0.0018059276,-0.009651542,-0.012355665,0.060915943,0.0048139216,0.054887027,-0.030436914,0.2548248,9.0314355E-4,-0.0048247874,-0.0061774114,0.030457972
3172,0.009616559,0.1096454,-0.060770936,0.50959074,0.0018041595,-0.009590745,-0.0123652555,0.060796734,0.0048092385,0.054833632,-0.030382054,0.2547944,9.022597E-4,-0.004794389,-0.006182206,0.030398367
3173,0.009607145,0.109538056,-0.060661346,0.50953,0.0018068012,-0.009530008,-0.012374786,0.06073713,0.004804532,0.05477997,-0.030327247,0.25476402,9.0358057E-4,-0.0047640204,-0.00618697,0.030368565
3174,0.009621211,0.10969844,-0.06055173,0.5094694,0.0018050228,-0.00946939,-0.012384255,0.06061792,0.004811566,0.054860167,-0.030272428,0.2547337,9.026916E-4,-0.0047337115,-0.006191704,0.03030896
3175,0.009611741,0.109590456,-0.060442086,0.5094089,0.0018032356,-0.009408891,-0.012393665,0.06049871,0.004806832,0.05480619,-0.030217595,0.25470346,9.01798E-4,-0.004703462,-0.0061964076,0.030249355
