ms,current_thrust,0_ang_torque,0_ang_accel,0_ang_vel,0_ang_pos,0_output,0_p,0_i,0_d,1_ang_torque,1_ang_accel,1_ang_vel,1_ang_pos,1_output,1_p,1_i,1_d,0_lin_force,0_lin_accel,0_lin_vel,0_lin_pos,1_lin_force,1_lin_accel,1_lin_vel,1_lin_pos,2_lin_force,2_lin_accel,2_lin_vel,2_lin_pos,0_tvc,1_tvc
1950,15.0,-0.008877215,-0.10121559,0.010302341,0.11785178,-0.0016647903,-0.030585282,0.028070213,-0.010356306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7388864,1.8323355,1.5558783,-3.0,0.0,0.0,0.0,0.0,5.6429234,5.9461784,11.664691,48.7,-0.0016647903,0.0
1951,15.0,-0.0088650035,-0.101076365,0.010201194,0.11786203,-0.0016619333,-0.030595534,0.028039617,-0.010251998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7390816,1.8325412,1.5577108,-3.0,0.0,0.0,0.0,0.0,5.642912,5.9461665,11.670637,48.7,-0.0016619333,0.0
1952,15.0,-0.00884979,-0.10090291,0.0101002045,0.11787218,-0.0016590632,-0.030605681,0.028009012,-0.01014769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7392756,1.8327456,1.5595434,-3.0,0.0,0.0,0.0,0.0,5.6429005,5.946154,11.676583,48.7,-0.0016590632,0.0
1953,15.0,-0.008834507,-0.10072865,0.009999389,0.11788223,-0.0016567325,-0.030615732,0.027978396,-0.010050832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73946,1.83294,1.5613762,-3.0,0.0,0.0,0.0,0.0,5.64289,5.946143,11.682529,48.7,-0.0016567325,0.0
1954,15.0,-0.0088220965,-0.10058715,0.009898731,0.117892176,-0.0016538382,-0.030625679,0.02794777,-0.009946524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7396513,1.8331416,1.5632093,-3.0,0.0,0.0,0.0,0.0,5.6428785,5.946131,11.688476,48.7,-0.0016538382,0.0
1955,15.0,-0.008806685,-0.10041143,0.009798232,0.117902026,-0.0016514829,-0.030635528,0.027917136,-0.009849667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7398332,1.8333333,1.5650425,-3.0,0.0,0.0,0.0,0.0,5.642868,5.9461203,11.694422,48.7,-0.0016514829,0.0
1956,15.0,-0.008794142,-0.100268416,0.009697892,0.11791177,-0.0016485634,-0.030645274,0.02788649,-0.009745359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.740022,1.8335321,1.5668759,-3.0,0.0,0.0,0.0,0.0,5.6428566,5.9461083,11.700368,48.7,-0.0016485634,0.0
1957,15.0,-0.008778596,-0.100091174,0.009597712,0.11792142,-0.0016461839,-0.030654922,0.027855834,-0.009648502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7402011,1.8337209,1.5687096,-3.0,0.0,0.0,0.0,0.0,5.642846,5.946097,11.706314,48.7,-0.0016461839,0.0
1958,15.0,-0.008765925,-0.09994669,0.009497693,0.11793096,-0.0016432395,-0.030664466,0.02782517,-0.009544194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7403872,1.833917,1.5705434,-3.0,0.0,0.0,0.0,0.0,5.6428356,5.946086,11.71226,48.7,-0.0016432395,0.0
1959,15.0,-0.008750247,-0.09976794,0.0093978355,0.11794041,-0.0016408351,-0.030673914,0.027794495,-0.009447336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7405638,1.834103,1.5723774,-3.0,0.0,0.0,0.0,0.0,5.642826,5.946076,11.718206,48.7,-0.0016408351,0.0
1960,15.0,-0.008737443,-0.09962195,0.00929814,0.11794976,-0.0016384181,-0.030683264,0.027763812,-0.009350479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.740739,1.8342876,1.5742116,-3.0,0.0,0.0,0.0,0.0,5.6428146,5.946064,11.724153,48.7,-0.0016384181,0.0
1961,15.0,-0.008724572,-0.099475205,0.009198592,0.11795901,-0.0016354374,-0.03069251,0.02773312,-0.0092461705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7409211,1.8344796,1.576046,-3.0,0.0,0.0,0.0,0.0,5.642804,5.946053,11.730099,48.7,-0.0016354374,0.0
1962,15.0,-0.008708701,-0.09929424,0.009099207,0.11796816,-0.0016329961,-0.03070166,0.027702417,-0.009149313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.741094,1.8346617,1.5778805,-3.0,0.0,0.0,0.0,0.0,5.6427946,5.946043,11.736045,48.7,-0.0016329961,0.0
1963,15.0,-0.0086957,-0.099146016,0.008999987,0.11797721,-0.0016305428,-0.030710712,0.027671706,-0.009052455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7412653,1.8348422,1.5797153,-3.0,0.0,0.0,0.0,0.0,5.642784,5.9460316,11.741991,48.7,-0.0016305428,0.0
1964,15.0,-0.008682637,-0.098997064,0.008900915,0.11798616,-0.0016275248,-0.03071966,0.027640987,-0.008948147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7414435,1.8350301,1.5815502,-3.0,0.0,0.0,0.0,0.0,5.6427736,5.9460206,11.747937,48.7,-0.0016275248,0.0
1965,15.0,-0.008666566,-0.09881383,0.00880201,0.11799501,-0.0016250466,-0.030728512,0.02761026,-0.00885129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7416124,1.835208,1.5833853,-3.0,0.0,0.0,0.0,0.0,5.642764,5.9460106,11.753883,48.7,-0.0016250466,0.0
1966,15.0,-0.008653369,-0.09866336,0.008703271,0.11800376,-0.0016225562,-0.030737266,0.027579522,-0.008754432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7417799,1.8353845,1.5852207,-3.0,0.0,0.0,0.0,0.0,5.6427546,5.9460006,11.7598295,48.7,-0.0016225562,0.0
1967,15.0,-0.008640108,-0.098512165,0.008604683,0.11801242,-0.0016200542,-0.030745924,0.027548775,-0.008657575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7419462,1.8355597,1.5870562,-3.0,0.0,0.0,0.0,0.0,5.642744,5.9459896,11.765776,48.7,-0.0016200542,0.0
1968,15.0,-0.008626784,-0.098360255,0.008506247,0.118020974,-0.0016169874,-0.030754477,0.027518021,-0.0085532665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7421193,1.8357421,1.5888919,-3.0,0.0,0.0,0.0,0.0,5.6427345,5.9459796,11.771722,48.7,-0.0016169874,0.0
1969,15.0,-0.008610454,-0.098174065,0.008407979,0.11802943,-0.00161446,-0.030762933,0.027487257,-0.008456409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.742283,1.8359146,1.5907277,-3.0,0.0,0.0,0.0,0.0,5.642725,5.9459696,11.777668,48.7,-0.00161446,0.0
1970,15.0,-0.008596996,-0.09802061,0.008309882,0.11803779,-0.0016119208,-0.030771293,0.027456487,-0.008359551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7424453,1.8360857,1.5925636,-3.0,0.0,0.0,0.0,0.0,5.6427145,5.945958,11.783614,48.7,-0.0016119208,0.0
1971,15.0,-0.008583474,-0.09786644,0.008211939,0.11804605,-0.0016093696,-0.030779555,0.027425706,-0.008262694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7426064,1.8362554,1.5943998,-3.0,0.0,0.0,0.0,0.0,5.642706,5.9459496,11.78956,48.7,-0.0016093696,0.0
1972,15.0,-0.00856989,-0.097711556,0.00811415,0.11805422,-0.0016068057,-0.030787721,0.027394919,-0.008165836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7427663,1.8364239,1.5962361,-3.0,0.0,0.0,0.0,0.0,5.6426973,5.9459405,11.7955065,48.7,-0.0016068057,0.0
1973,15.0,-0.0085562365,-0.09755588,0.008016516,0.11806229,-0.0016042301,-0.03079579,0.027364124,-0.008068979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7429249,1.8365911,1.5980726,-3.0,0.0,0.0,0.0,0.0,5.642687,5.945929,11.801453,48.7,-0.0016042301,0.0
1974,15.0,-0.008542522,-0.09739952,0.007919039,0.11807025,-0.0016010904,-0.030803755,0.02733332,-0.007964671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7430903,1.8367653,1.5999093,-3.0,0.0,0.0,0.0,0.0,5.6426773,5.945919,11.807399,48.7,-0.0016010904,0.0
1975,15.0,-0.008525803,-0.09720889,0.007821734,0.11807812,-0.0015984897,-0.030811623,0.027302507,-0.007867813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7432462,1.8369296,1.6017462,-3.0,0.0,0.0,0.0,0.0,5.6426687,5.94591,11.813345,48.7,-0.0015984897,0.0
1976,15.0,-0.008511954,-0.09705099,0.007724604,0.11808589,-0.0015958773,-0.030819394,0.027271688,-0.007770955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.743401,1.8370928,1.6035832,-3.0,0.0,0.0,0.0,0.0,5.642659,5.9459,11.819291,48.7,-0.0015958773,0.0
1977,15.0,-0.008498043,-0.09689238,0.0076276325,0.118093565,-0.0015932524,-0.030827068,0.027240861,-0.0076740975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7435545,1.8372544,1.6054204,-3.0,0.0,0.0,0.0,0.0,5.6426506,5.945891,11.825237,48.7,-0.0015932524,0.0
1978,15.0,-0.0084840655,-0.09673301,0.0075308196,0.11810114,-0.0015906151,-0.030834645,0.027210027,-0.00757724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7437066,1.8374147,1.6072577,-3.0,0.0,0.0,0.0,0.0,5.642641,5.945881,11.831183,48.7,-0.0015906151,0.0
1979,15.0,-0.008470021,-0.09657288,0.0074341665,0.11810862,-0.0015879662,-0.030842125,0.027179185,-0.0074803825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7438575,1.8375738,1.6090952,-3.0,0.0,0.0,0.0,0.0,5.6426325,5.945872,11.83713,48.7,-0.0015879662,0.0
1980,15.0,-0.008455916,-0.09641206,0.007337674,0.118116006,-0.001585305,-0.030849509,0.027148336,-0.007383525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7440071,1.8377314,1.6109328,-3.0,0.0,0.0,0.0,0.0,5.642624,5.945863,11.843076,48.7,-0.001585305,0.0
1981,15.0,-0.008441744,-0.096250474,0.0072413427,0.11812329,-0.0015826314,-0.030856796,0.02711748,-0.0072866674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7441556,1.8378879,1.6127707,-3.0,0.0,0.0,0.0,0.0,5.6426144,5.9458528,11.849022,48.7,-0.0015826314,0.0
1982,15.0,-0.008427508,-0.09608816,0.0071451734,0.11813048,-0.0015799457,-0.030863985,0.027086616,-0.00718981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7443026,1.8380429,1.6146086,-3.0,0.0,0.0,0.0,0.0,5.6426067,5.9458447,11.854968,48.7,-0.0015799457,0.0
1983,15.0,-0.008413207,-0.0959251,0.0070491666,0.11813758,-0.0015778008,-0.030871086,0.027055744,-0.007100403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7444403,1.8381879,1.6164467,-3.0,0.0,0.0,0.0,0.0,5.642599,5.9458365,11.860914,48.7,-0.0015778008,0.0
1984,15.0,-0.008401785,-0.09579487,0.0069533065,0.11814459,-0.0015750919,-0.03087809,0.027024865,-0.0070035453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7445852,1.8383405,1.618285,-3.0,0.0,0.0,0.0,0.0,5.6425896,5.9458265,11.86686,48.7,-0.0015750919,0.0
1985,15.0,-0.00838736,-0.0956304,0.006857594,0.11815149,-0.0015723705,-0.030884996,0.02699398,-0.0069066877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7447286,1.8384917,1.6201234,-3.0,0.0,0.0,0.0,0.0,5.642582,5.945819,11.872807,48.7,-0.0015723705,0.0
1986,15.0,-0.008372868,-0.095465176,0.0067620464,0.1181583,-0.0015696373,-0.030891806,0.026963089,-0.00680983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7448708,1.8386415,1.621962,-3.0,0.0,0.0,0.0,0.0,5.6425734,5.94581,11.878753,48.7,-0.0015696373,0.0
1987,15.0,-0.008358315,-0.09529924,0.006666664,0.118165016,-0.0015668923,-0.030898519,0.02693219,-0.0067129727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7450117,1.8387899,1.6238006,-3.0,0.0,0.0,0.0,0.0,5.642565,5.945801,11.884699,48.7,-0.0015668923,0.0
1988,15.0,-0.0083436975,-0.095132574,0.006571448,0.11817163,-0.0015641344,-0.030905135,0.026901284,-0.006616115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7451513,1.838937,1.6256396,-3.0,0.0,0.0,0.0,0.0,5.642557,5.9457927,11.890645,48.7,-0.0015641344,0.0
1989,15.0,-0.008329012,-0.09496514,0.006476399,0.11817816,-0.0015619169,-0.030911662,0.026870372,-0.006526708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7452816,1.8390744,1.6274786,-3.0,0.0,0.0,0.0,0.0,5.6425495,5.9457846,11.896591,48.7,-0.0015619169,0.0
1990,15.0,-0.008317204,-0.094830506,0.006381501,0.11818459,-0.0015591355,-0.030918092,0.026839454,-0.0064298506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7454188,1.839219,1.6293178,-3.0,0.0,0.0,0.0,0.0,5.642542,5.9457765,11.902537,48.7,-0.0015591355,0.0
1991,15.0,-0.008302393,-0.09466164,0.0062867547,0.11819092,-0.0015563418,-0.030924425,0.02680853,-0.006332993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7455547,1.8393621,1.631157,-3.0,0.0,0.0,0.0,0.0,5.6425333,5.9457674,11.9084835,48.7,-0.0015563418,0.0
1992,15.0,-0.008287516,-0.09449201,0.006192178,0.11819716,-0.0015535364,-0.03093066,0.026777599,-0.0062361355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7456895,1.8395042,1.6329964,-3.0,0.0,0.0,0.0,0.0,5.6425257,5.9457593,11.91443,48.7,-0.0015535364,0.0
1993,15.0,-0.008272578,-0.09432169,0.006097771,0.118203305,-0.0015512707,-0.030936807,0.026746662,-0.0061467285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7458148,1.8396362,1.634836,-3.0,0.0,0.0,0.0,0.0,5.642518,5.945751,11.920376,48.7,-0.0015512707,0.0
1994,15.0,-0.008260513,-0.09418412,0.006003518,0.118209355,-0.0015484416,-0.030942857,0.02671572,-0.006049871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7459471,1.8397757,1.6366757,-3.0,0.0,0.0,0.0,0.0,5.6425104,5.945743,11.926322,48.7,-0.0015484416,0.0
1995,15.0,-0.008245448,-0.09401236,0.00590942,0.11821531,-0.0015455999,-0.03094881,0.02668477,-0.0059530134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.746078,1.8399136,1.6385156,-3.0,0.0,0.0,0.0,0.0,5.642502,5.9457345,11.932268,48.7,-0.0015455999,0.0
1996,15.0,-0.008230316,-0.09383983,0.005815494,0.11822117,-0.0015432984,-0.030954674,0.026653815,-0.0058636065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7461997,1.8400419,1.6403556,-3.0,0.0,0.0,0.0,0.0,5.642495,5.9457273,11.938214,48.7,-0.0015432984,0.0
1997,15.0,-0.00821806,-0.09370009,0.005721724,0.11822694,-0.0015404334,-0.03096044,0.026622854,-0.005766749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7463284,1.8401774,1.6421957,-3.0,0.0,0.0,0.0,0.0,5.6424875,5.9457192,11.94416,48.7,-0.0015404334,0.0
1998,15.0,-0.008202804,-0.09352615,0.005628111,0.118232615,-0.0015381079,-0.030966118,0.026591888,-0.005677342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7464477,1.8403032,1.6440359,-3.0,0.0,0.0,0.0,0.0,5.642481,5.945712,11.950107,48.7,-0.0015381079,0.0
1999,15.0,-0.008190421,-0.09338496,0.0055346554,0.118238196,-0.0015352191,-0.030971698,0.026560916,-0.0055804844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7465737,1.8404359,1.6458763,-3.0,0.0,0.0,0.0,0.0,5.642473,5.945704,11.956053,48.7,-0.0015352191,0.0
2000,15.0,-0.008175039,-0.09320957,0.0054413583,0.11824369,-0.0015328701,-0.03097719,0.026529938,-0.0054910774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7466906,1.8405591,1.6477168,-3.0,0.0,0.0,0.0,0.0,5.6424665,5.9456973,11.961999,48.7,-0.0015328701,0.0
2001,15.0,-0.00816253,-0.09306695,0.00534822,0.11824908,-0.0015299581,-0.030982584,0.026498955,-0.00539422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7468144,1.8406895,1.6495574,-3.0,0.0,0.0,0.0,0.0,5.642459,5.945689,11.967945,48.7,-0.0015299581,0.0
2002,15.0,-0.008147024,-0.09289015,0.0052552414,0.118254386,-0.0015275851,-0.030987889,0.026467968,-0.005304813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7469287,1.84081,1.6513981,-3.0,0.0,0.0,0.0,0.0,5.642453,5.945683,11.973891,48.7,-0.0015275851,0.0
2003,15.0,-0.008134387,-0.09274608,0.0051624235,0.118259594,-0.0015246486,-0.030993097,0.026436975,-0.0052079554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.74705,1.8409379,1.6532389,-3.0,0.0,0.0,0.0,0.0,5.6424456,5.945675,11.979836,48.7,-0.0015246486,0.0
2004,15.0,-0.0081187505,-0.09256779,0.0050697667,0.11826471,-0.0015222523,-0.030998215,0.026405977,-0.0051185484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.747162,1.8410559,1.6550798,-3.0,0.0,0.0,0.0,0.0,5.64244,5.945669,11.985782,48.7,-0.0015222523,0.0
2005,15.0,-0.0081059905,-0.09242231,0.0049772714,0.118269734,-0.0015192921,-0.031003237,0.026374973,-0.005021691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.747281,1.8411812,1.6569209,-3.0,0.0,0.0,0.0,0.0,5.642432,5.945661,11.991727,48.7,-0.0015192921,0.0
2006,15.0,-0.008090228,-0.09224258,0.004884939,0.11827467,-0.0015168716,-0.031008169,0.026343966,-0.004932284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7473904,1.8412966,1.6587621,-3.0,0.0,0.0,0.0,0.0,5.6424255,5.945654,11.997672,48.7,-0.0015168716,0.0
2007,15.0,-0.008077338,-0.09209562,0.00479277,0.1182795,-0.0015138879,-0.031013004,0.026312953,-0.004835427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7475069,1.8414192,1.6606034,-3.0,0.0,0.0,0.0,0.0,5.642419,5.945647,12.003617,48.7,-0.0015138879,0.0
2008,15.0,-0.00806145,-0.09191447,0.004700765,0.11828425,-0.0015114436,-0.03101775,0.026281934,-0.00474602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7476139,1.841532,1.6624448,-3.0,0.0,0.0,0.0,0.0,5.642412,5.9456396,12.0095625,48.7,-0.0015114436,0.0
2009,15.0,-0.008048434,-0.09176606,0.004608925,0.118288904,-0.001508988,-0.031022407,0.026250912,-0.004656613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.74772,1.8416438,1.6642864,-3.0,0.0,0.0,0.0,0.0,5.6424065,5.945634,12.015508,48.7,-0.001508988,0.0
2010,15.0,-0.008035358,-0.09161697,0.0045172335,0.118293464,-0.0015059684,-0.031026967,0.026219886,-0.0045597553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7478329,1.8417628,1.666128,-3.0,0.0,0.0,0.0,0.0,5.6424,5.9456267,12.021453,48.7,-0.0015059684,0.0
2011,15.0,-0.008019279,-0.09143364,0.004425708,0.118297935,-0.0015034892,-0.031031437,0.026188854,-0.0044703484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7479364,1.8418719,1.6679698,-3.0,0.0,0.0,0.0,0.0,5.642393,5.9456196,12.027398,48.7,-0.0015034892,0.0
2012,15.0,-0.008006077,-0.09128312,0.0043343497,0.118302315,-0.0015009979,-0.031035818,0.026157819,-0.0043809414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7480388,1.8419797,1.6698117,-3.0,0.0,0.0,0.0,0.0,5.6423874,5.945614,12.033343,48.7,-0.0015009979,0.0
2013,15.0,-0.007992811,-0.09113186,0.004243142,0.11830661,-0.0014984955,-0.03104011,0.026126778,-0.0042915344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.74814,1.8420864,1.6716537,-3.0,0.0,0.0,0.0,0.0,5.6423826,5.9456086,12.0392885,48.7,-0.0014984955,0.0
2014,15.0,-0.007979485,-0.09097993,0.004152086,0.1183108,-0.0014954293,-0.031044304,0.026095733,-0.004194677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7482482,1.8422004,1.6734959,-3.0,0.0,0.0,0.0,0.0,5.642375,5.9456005,12.045234,48.7,-0.0014954293,0.0
2015,15.0,-0.007963158,-0.090793766,0.0040611993,0.11831491,-0.0014929031,-0.03104841,0.026064685,-0.00410527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.748347,1.8423046,1.6753381,-3.0,0.0,0.0,0.0,0.0,5.64237,5.9455957,12.051179,48.7,-0.0014929031,0.0
2016,15.0,-0.007949705,-0.09064038,0.0039704824,0.11831892,-0.0014903648,-0.031052426,0.026033632,-0.004015863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7484447,1.8424075,1.6771805,-3.0,0.0,0.0,0.0,0.0,5.6423645,5.9455895,12.057124,48.7,-0.0014903648,0.0
2017,15.0,-0.007936189,-0.09048627,0.003879919,0.11832285,-0.001487815,-0.031056352,0.026002577,-0.003926456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7485411,1.842509,1.679023,-3.0,0.0,0.0,0.0,0.0,5.642358,5.9455824,12.063069,48.7,-0.001487815,0.0
2018,15.0,-0.007922612,-0.09033147,0.00378951,0.11832669,-0.0014852539,-0.031060189,0.025971517,-0.0038370488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7486365,1.8426095,1.6808656,-3.0,0.0,0.0,0.0,0.0,5.642353,5.9455776,12.069015,48.7,-0.0014852539,0.0
2019,15.0,-0.007908974,-0.09017597,0.0036992563,0.118330434,-0.0014826814,-0.031063937,0.025940454,-0.0037476418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7487307,1.8427088,1.6827083,-3.0,0.0,0.0,0.0,0.0,5.6423464,5.9455705,12.07496,48.7,-0.0014826814,0.0
2020,15.0,-0.007895275,-0.090019785,0.0036091586,0.118334085,-0.0014795447,-0.031067587,0.025909387,-0.0036507843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7488316,1.8428152,1.684551,-3.0,0.0,0.0,0.0,0.0,5.6423416,5.945565,12.080905,48.7,-0.0014795447,0.0
2021,15.0,-0.007878572,-0.08982933,0.003519234,0.118337646,-0.0014769479,-0.031071149,0.025878316,-0.0035613773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7489234,1.842912,1.6863939,-3.0,0.0,0.0,0.0,0.0,5.642336,5.9455595,12.08685,48.7,-0.0014769479,0.0
2022,15.0,-0.007864744,-0.08967168,0.0034294836,0.11834112,-0.0014743395,-0.03107462,0.025847241,-0.0034719703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.749014,1.8430074,1.6882368,-3.0,0.0,0.0,0.0,0.0,5.64233,5.9455533,12.092795,48.7,-0.0014743395,0.0
2023,15.0,-0.007850855,-0.08951332,0.003339891,0.1183445,-0.0014717197,-0.031078003,0.025816163,-0.0033825634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7491034,1.8431016,1.6900799,-3.0,0.0,0.0,0.0,0.0,5.6423254,5.9455485,12.098741,48.7,-0.0014717197,0.0
2024,15.0,-0.007836904,-0.089354254,0.0032504573,0.118347794,-0.001469088,-0.031081297,0.025785081,-0.0032931564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7491916,1.8431946,1.691923,-3.0,0.0,0.0,0.0,0.0,5.6423197,5.9455423,12.104686,48.7,-0.001469088,0.0
2025,15.0,-0.007822891,-0.08919448,0.003161183,0.118351,-0.0014664447,-0.0310845,0.025753997,-0.0032037494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7492788,1.8432864,1.6937662,-3.0,0.0,0.0,0.0,0.0,5.642314,5.945536,12.110631,48.7,-0.0014664447,0.0
2026,15.0,-0.0078088148,-0.08903398,0.0030720688,0.11835411,-0.0014637904,-0.031087615,0.02572291,-0.0031143425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7493647,1.843377,1.6956096,-3.0,0.0,0.0,0.0,0.0,5.64231,5.9455323,12.116576,48.7,-0.0014637904,0.0
2027,15.0,-0.0077946815,-0.08887284,0.0029831154,0.11835714,-0.0014611238,-0.03109064,0.025691818,-0.0030249355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7494495,1.8434663,1.697453,-3.0,0.0,0.0,0.0,0.0,5.6423054,5.945527,12.122521,48.7,-0.0014611238,0.0
2028,15.0,-0.007780481,-0.088710934,0.0028943236,0.11836007,-0.0014584458,-0.031093575,0.025660725,-0.0029355285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7495332,1.8435545,1.6992965,-3.0,0.0,0.0,0.0,0.0,5.6422997,5.9455214,12.128467,48.7,-0.0014584458,0.0
2029,15.0,-0.007766221,-0.08854835,0.002805694,0.118362926,-0.0014563084,-0.031096429,0.025629628,-0.0028535721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7496076,1.8436328,1.70114,-3.0,0.0,0.0,0.0,0.0,5.642296,5.945517,12.134412,48.7,-0.0014563084,0.0
2030,15.0,-0.00775484,-0.08841858,0.0027172104,0.11836569,-0.0014536076,-0.031099193,0.02559853,-0.0027641652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.749689,1.8437186,1.7029837,-3.0,0.0,0.0,0.0,0.0,5.642291,5.9455123,12.140357,48.7,-0.0014536076,0.0
2031,15.0,-0.007740458,-0.0882546,0.0026288738,0.118368365,-0.0014508958,-0.031101868,0.025567427,-0.0026747582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7497692,1.8438032,1.7048275,-3.0,0.0,0.0,0.0,0.0,5.6422853,5.945506,12.146302,48.7,-0.0014508958,0.0
2032,15.0,-0.007726017,-0.08808995,0.0025407015,0.11837095,-0.0014481719,-0.031104453,0.025536323,-0.0025853512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7498484,1.8438866,1.7066714,-3.0,0.0,0.0,0.0,0.0,5.6422815,5.9455023,12.152247,48.7,-0.0014481719,0.0
