ms,pos_z,vel_z,accel_z
2350,1181.5597,-109.02297,6.7619133
2351,1180.4701,-108.95543,6.754278
2352,1179.3812,-108.88796,6.746643
2353,1178.293,-108.82057,6.739008
2354,1177.2054,-108.75326,6.7313747
2355,1176.1185,-108.68602,6.7237396
2356,1175.0323,-108.61886,6.7161045
2357,1173.9468,-108.55177,6.7084694
2358,1172.8619,-108.484764,6.7008343
2359,1171.7777,-108.41783,6.693201
2360,1170.6942,-108.350975,6.685566
2361,1169.6113,-108.284195,6.677931
2362,1168.5292,-108.21749,6.6702957
2363,1167.4476,-108.15086,6.6626606
2364,1166.3668,-108.08431,6.6550274
2365,1165.2866,-108.01784,6.6473923
2366,1164.2072,-107.95144,6.639757
2367,1163.1283,-107.88512,6.632122
2368,1162.05,-107.81887,6.624487
2369,1160.9725,-107.7527,6.6168537
2370,1159.8956,-107.68661,6.6092186
2371,1158.8195,-107.62059,6.6015835
2372,1157.7439,-107.55465,6.5939484
2373,1156.6691,-107.488785,6.5863132
2374,1155.5948,-107.423,6.57868
2375,1154.5212,-107.357285,6.571045
2376,1153.4484,-107.29165,6.56341
2377,1152.3761,-107.22609,6.5557747
2378,1151.3044,-107.16061,6.5481415
2379,1150.2335,-107.0952,6.5405064
2380,1149.1632,-107.02987,6.5328712
2381,1148.0935,-106.964615,6.525236
2382,1147.0245,-106.89944,6.517601
2383,1145.9562,-106.834335,6.509968
2384,1144.8884,-106.76931,6.5023327
2385,1143.8214,-106.70436,6.4946976
2386,1142.755,-106.63949,6.4870625
2387,1141.6892,-106.57469,6.4794273
2388,1140.6241,-106.50997,6.471794
2389,1139.5597,-106.44533,6.464159
2390,1138.4958,-106.38076,6.456524
2391,1137.4327,-106.31627,6.448889
2392,1136.3702,-106.251854,6.4412537
2393,1135.3083,-106.187515,6.4336205
2394,1134.2471,-106.12325,6.4259853
2395,1133.1865,-106.05907,6.41835
2396,1132.1266,-105.99493,6.413965
2397,1131.0673,-105.93083,6.40958
2398,1130.0085,-105.86678,6.405197
2399,1128.9506,-105.80277,6.400812
2400,1127.8932,-105.73881,6.396427
2401,1126.8364,-105.67489,6.392042
2402,1125.7803,-105.611015,6.387657
2403,1124.7249,-105.54718,6.383274
2404,1123.67,-105.48339,6.378889
2405,1122.6158,-105.41965,6.374504
2406,1121.5623,-105.35595,6.370119
2407,1120.5093,-105.29229,6.365734
2408,1119.457,-105.228676,6.361351
2409,1118.4054,-105.16511,6.356966
2410,1117.3544,-105.101585,6.352581
2411,1116.304,-105.0381,6.348196
2412,1115.2542,-104.97466,6.343811
2413,1114.2051,-104.91127,6.339428
2414,1113.1566,-104.84792,6.335043
2415,1112.1088,-104.784615,6.330658
2416,1111.0615,-104.72135,6.326273
2417,1110.0149,-104.658134,6.321888
2418,1108.969,-104.59496,6.317505
2419,1107.9237,-104.53183,6.31312
2420,1106.879,-104.46874,6.308735
2421,1105.835,-104.4057,6.30435
2422,1104.7915,-104.342705,6.299965
2423,1103.7487,-104.27975,6.295582
2424,1102.7065,-104.216835,6.291197
2425,1101.665,-104.15397,6.286812
2426,1100.6241,-104.09114,6.282427
2427,1099.5839,-104.02836,6.278042
2428,1098.5442,-103.96562,6.2736588
2429,1097.5051,-103.90293,6.2692738
2430,1096.4667,-103.84028,6.264889
2431,1095.429,-103.77767,6.260504
2432,1094.3918,-103.71511,6.256119
2433,1093.3553,-103.652596,6.2517357
2434,1092.3195,-103.59012,6.2473507
2435,1091.2842,-103.52769,6.2429657
2436,1090.2495,-103.4653,6.2385807
2437,1089.2155,-103.40296,6.2341957
2438,1088.182,-103.34066,6.2298107
2439,1087.1492,-103.278404,6.2254276
2440,1086.1171,-103.216194,6.2210426
2441,1085.0856,-103.15403,6.2166576
2442,1084.0547,-103.0919,6.2122726
2443,1083.0244,-103.02982,6.2078876
2444,1081.9948,-102.96779,6.2035046
2445,1080.9657,-102.9058,6.1991196
2446,1079.9373,-102.84385,6.1947346
2447,1078.9094,-102.781944,6.1903505
2448,1077.8822,-102.720085,6.1859655
2449,1076.8556,-102.65827,6.1815805
2450,1075.8296,-102.5965,6.1771965
2451,1074.8042,-102.53477,6.1728115
2452,1073.7794,-102.47308,6.1684275
2453,1072.7552,-102.411446,6.1640425
2454,1071.7317,-102.349846,6.1596575
2455,1070.7089,-102.28829,6.1552734
2456,1069.6866,-102.22678,6.1508884
2457,1068.665,-102.16532,6.1465044
2458,1067.644,-102.1039,6.1421194
2459,1066.6237,-102.04252,6.1377344
2460,1065.6039,-101.981186,6.1333504
2461,1064.5847,-101.9199,6.1289654
2462,1063.5662,-101.85865,6.1245804
2463,1062.5482,-101.79745,6.1201963
2464,1061.5309,-101.73629,6.1158113
2465,1060.5142,-101.67518,6.1114273
2466,1059.498,-101.614105,6.1070423
2467,1058.4825,-101.55308,6.1026573
2468,1057.4677,-101.492096,6.0982733
2469,1056.4534,-101.43116,6.0938883
2470,1055.4397,-101.37026,6.0895042
2471,1054.4266,-101.30941,6.0851192
2472,1053.4142,-101.248604,6.0807343
2473,1052.4023,-101.18784,6.07635
2474,1051.3911,-101.12712,6.071965
2475,1050.3805,-101.066444,6.067581
2476,1049.3705,-101.00581,6.063196
2477,1048.3611,-100.94523,6.058811
2478,1047.3523,-100.88468,6.054427
2479,1046.344,-100.82418,6.050042
2480,1045.3363,-100.763725,6.045658
2481,1044.3292,-100.703316,6.041273
2482,1043.3228,-100.642944,6.036888
2483,1042.3169,-100.58262,6.032504
2484,1041.3116,-100.52234,6.028119
2485,1040.307,-100.462105,6.023735
2486,1039.303,-100.40191,6.01935
2487,1038.2996,-100.34176,6.014965
2488,1037.2968,-100.281654,6.010581
2489,1036.2946,-100.221596,6.006196
2490,1035.293,-100.161575,6.001812
2491,1034.292,-100.1016,5.997427
2492,1033.2916,-100.04167,5.993042
2493,1032.2917,-99.98179,5.988658
2494,1031.2925,-99.92194,5.984273
2495,1030.2938,-99.862144,5.979889
2496,1029.2958,-99.80239,5.975504
2497,1028.2983,-99.74268,5.971119
2498,1027.3015,-99.683014,5.966735
2499,1026.3053,-99.62339,5.96235
2500,1025.3097,-99.56381,5.957966
2501,1024.3147,-99.50428,5.953581
2502,1023.32025,-99.444786,5.949196
2503,1022.3264,-99.38534,5.944812
2504,1021.3331,-99.325935,5.940427
2505,1020.34045,-99.26658,5.936043
2506,1019.3484,-99.20726,5.931658
2507,1018.35693,-99.14799,5.927273
2508,1017.366,-99.08876,5.9228888
2509,1016.37573,-99.02957,5.9185038
2510,1015.38605,-98.97043,5.9141197
2511,1014.3969,-98.91133,5.9097347
2512,1013.4084,-98.85228,5.9053497
2513,1012.4205,-98.79327,5.9009657
2514,1011.4331,-98.7343,5.8965807
2515,1010.44635,-98.67538,5.8921957
2516,1009.4602,-98.6165,5.8878117
2517,1008.4746,-98.55766,5.8834267
2518,1007.4896,-98.49887,5.8790426
2519,1006.50525,-98.440125,5.8746576
2520,1005.5214,-98.381424,5.8702726
2521,1004.5382,-98.32276,5.8658886
2522,1003.55554,-98.264145,5.8615036
2523,1002.5735,-98.205574,5.8571196
2524,1001.59204,-98.14705,5.8527346
2525,1000.61115,-98.08856,5.8483496
2526,999.63086,-98.03012,5.8439655
2527,998.6511,-97.971725,5.8395805
2528,997.672,-97.913376,5.8351965
2529,996.6934,-97.855064,5.8308115
2530,995.71545,-97.7968,5.8264265
2531,994.7381,-97.73858,5.8220425
2532,993.7613,-97.680405,5.8176575
2533,992.7851,-97.62227,5.8132734
2534,991.80945,-97.56418,5.8088884
2535,990.8344,-97.506134,5.8045034
2536,989.8599,-97.448135,5.8001194
2537,988.88605,-97.390175,5.7957344
2538,987.9127,-97.33226,5.7913504
2539,986.94,-97.27439,5.7869654
2540,985.96783,-97.21657,5.7825804
2541,984.9963,-97.15878,5.7781963
2542,984.02527,-97.10104,5.7738113
2543,983.0548,-97.04335,5.7694273
2544,982.08496,-96.9857,5.7650423
2545,981.11566,-96.92809,5.7606573
2546,980.147,-96.87053,5.7562733
2547,979.17883,-96.81301,5.7518883
2548,978.2113,-96.75554,5.7475033
2549,977.2443,-96.698105,5.7431192
2550,976.2779,-96.64072,5.7387342
2551,975.3121,-96.583374,5.73435
2552,974.3468,-96.52608,5.729965
2553,973.38214,-96.46882,5.72558
2554,972.418,-96.411606,5.721196
2555,971.45447,-96.35444,5.716811
2556,970.4915,-96.29732,5.712427
2557,969.5291,-96.240234,5.708042
2558,968.56726,-96.1832,5.703657
2559,967.606,-96.126205,5.699273
2560,966.6453,-96.06926,5.694888
2561,965.6852,-96.01235,5.690504
2562,964.72565,-95.95549,5.686119
2563,963.76666,-95.898674,5.681734
2564,962.8082,-95.8419,5.67735
2565,961.8504,-95.78517,5.672965
2566,960.8931,-95.728485,5.668581
2567,959.9364,-95.671844,5.664196
2568,958.9802,-95.61525,5.659811
2569,958.02466,-95.55869,5.655427
2570,957.06964,-95.50218,5.651042
2571,956.1152,-95.44572,5.646658
2572,955.16125,-95.3893,5.642273
2573,954.20795,-95.33292,5.637888
2574,953.2552,-95.27658,5.633504
2575,952.303,-95.22029,5.629119
2576,951.3513,-95.16405,5.624735
2577,950.40027,-95.10784,5.62035
2578,949.44977,-95.05167,5.6174984
2579,948.4998,-94.99552,5.614648
2580,947.5504,-94.93941,5.6117964
2581,946.60156,-94.883316,5.608945
2582,945.6533,-94.827255,5.6060944
2583,944.7056,-94.771225,5.603243
2584,943.7585,-94.71522,5.6003914
2585,942.8119,-94.65924,5.59754
2586,941.86584,-94.603294,5.5946894
2587,940.92035,-94.54738,5.591838
2588,939.97546,-94.491486,5.5889864
2589,939.0311,-94.43562,5.586136
2590,938.08734,-94.37979,5.5832844
2591,937.1441,-94.32399,5.580433
2592,936.2014,-94.26821,5.5775824
2593,935.2593,-94.21246,5.574731
2594,934.3177,-94.156746,5.5718794
2595,933.37665,-94.10106,5.569029
2596,932.4362,-94.045395,5.5661774
2597,931.49634,-93.98976,5.563326
2598,930.557,-93.93416,5.5604744
2599,929.6182,-93.878586,5.557624
2600,928.68,-93.82304,5.5547724
2601,927.7423,-93.76752,5.551921
2602,926.8052,-93.71203,5.5490704
2603,925.8686,-93.65656,5.546219
2604,924.93256,-93.60113,5.5433674
2605,923.9971,-93.54572,5.540517
2606,923.0622,-93.49035,5.5376654
2607,922.12787,-93.435,5.534814
2608,921.1941,-93.37968,5.5319633
2609,920.26086,-93.32439,5.529112
2610,919.3282,-93.26913,5.5262604
2611,918.39606,-93.21389,5.52341
2612,917.4645,-93.15868,5.5205584
2613,916.53345,-93.10351,5.517707
2614,915.60297,-93.04836,5.5148554
2615,914.67303,-92.99324,5.512005
2616,913.74365,-92.93815,5.5091534
2617,912.8148,-92.88309,5.506302
2618,911.88654,-92.82806,5.5034513
2619,910.9588,-92.77305,5.5006
2620,910.0316,-92.71807,5.4977484
2621,909.105,-92.663124,5.494898
2622,908.1789,-92.6082,5.4920464
2623,907.25336,-92.55331,5.489195
2624,906.32837,-92.49844,5.4863443
2625,905.40393,-92.44361,5.483493
2626,904.48004,-92.3888,5.4806414
2627,903.5567,-92.33402,5.47779
2628,902.6339,-92.279274,5.4749393
2629,901.7117,-92.224556,5.472088
2630,900.79,-92.16986,5.4692364
2631,899.86884,-92.1152,5.466386
2632,898.94824,-92.06056,5.4635344
2633,898.0282,-92.00596,5.460683
2634,897.1087,-91.95138,5.4578323
2635,896.18976,-91.89683,5.454981
2636,895.27136,-91.84231,5.4521294
2637,894.35345,-91.78782,5.449279
2638,893.4361,-91.73335,5.4464273
2639,892.5193,-91.67892,5.443576
2640,891.603,-91.62451,5.4407253
2641,890.6873,-91.57013,5.437874
2642,889.77216,-91.51578,5.4350224
2643,888.85754,-91.46146,5.432171
2644,887.9435,-91.407166,5.4293203
2645,887.02997,-91.3529,5.426469
2646,886.117,-91.29866,5.4236174
2647,885.2046,-91.24445,5.420767
2648,884.29266,-91.19028,5.4179153
2649,883.3813,-91.13612,5.415064
2650,882.47046,-91.082,5.4122133
2651,881.5602,-91.02791,5.409362
2652,880.65045,-90.97385,5.4065104
2653,879.7413,-90.91981,5.40366
2654,878.83264,-90.8658,5.4008083
2655,877.9245,-90.81182,5.397957
2656,877.0169,-90.75787,5.3951054
2657,876.10986,-90.70395,5.392255
2658,875.20337,-90.650055,5.3894033
2659,874.2974,-90.59619,5.386552
2660,873.392,-90.54235,5.3837013
2661,872.4871,-90.48854,5.38085
2662,871.58276,-90.43476,5.3779984
2663,870.67896,-90.38101,5.375148
2664,869.7757,-90.327286,5.3722963
2665,868.873,-90.27359,5.369445
2666,867.97076,-90.219925,5.3665943
2667,867.0691,-90.16629,5.363743
2668,866.16797,-90.11268,5.3608913
2669,865.2674,-90.0591,5.35804
2670,864.3673,-90.00555,5.3551893
2671,863.4678,-89.95203,5.352338
2672,862.5688,-89.89853,5.3494864
2673,861.67035,-89.84506,5.346636
2674,860.77246,-89.791626,5.3437843
2675,859.87506,-89.73822,5.340933
2676,858.9782,-89.68484,5.3380823
2677,858.0819,-89.631485,5.335231
2678,857.18616,-89.57816,5.3323793
2679,856.2909,-89.524864,5.329529
2680,855.3962,-89.471596,5.3266773
2681,854.502,-89.41836,5.323826
2682,853.60834,-89.36515,5.3209743
2683,852.7152,-89.311966,5.318124
2684,851.82263,-89.25881,5.3152723
2685,850.9306,-89.20569,5.312421
2686,850.03906,-89.152596,5.3095703
2687,849.1481,-89.099525,5.306719
2688,848.2576,-89.046486,5.3038673
2689,847.3677,-88.99348,5.301017
2690,846.4783,-88.9405,5.2981653
2691,845.5894,-88.88754,5.295314
2692,844.70105,-88.83462,5.2924633
2693,843.81323,-88.78172,5.289612
2694,842.92596,-88.72886,5.2867603
2695,842.0392,-88.67602,5.28391
2696,841.15295,-88.62321,5.2810583
2697,840.2673,-88.57043,5.278207
2698,839.3821,-88.51767,5.2753553
2699,838.49744,-88.46494,5.272505
2700,837.61334,-88.41225,5.2696533
2701,836.72974,-88.35958,5.266802
2702,835.8467,-88.30694,5.2639513
2703,834.9641,-88.254326,5.2611
2704,834.0821,-88.201744,5.2582483
2705,833.2006,-88.14919,5.255398
2706,832.31964,-88.096664,5.2525463
2707,831.4392,-88.04417,5.249695
2708,830.55927,-87.9917,5.2468443
2709,829.6799,-87.93926,5.243993
2710,828.801,-87.88685,5.2411413
2711,827.92267,-87.834465,5.23829
2712,827.04486,-87.78211,5.2354393
2713,826.16754,-87.72979,5.232588
2714,825.2908,-87.67749,5.2297363
2715,824.4145,-87.62522,5.226886
2716,823.53876,-87.57298,5.2240343
2717,822.6636,-87.52077,5.221183
2718,821.7889,-87.46858,5.2183323
2719,820.91473,-87.41643,5.215481
2720,820.0411,-87.3643,5.2126293
2721,819.16797,-87.3122,5.209779
2722,818.29535,-87.26013,5.2069273
2723,817.4233,-87.20809,5.204076
2724,816.5517,-87.15608,5.2012253
2725,815.68066,-87.104095,5.198374
2726,814.8101,-87.05214,5.1955223
2727,813.9401,-87.00021,5.192671
2728,813.0706,-86.94832,5.1898203
2729,812.20166,-86.89645,5.186969
2730,811.3332,-86.844604,5.1841173
2731,810.4653,-86.79279,5.181267
2732,809.59784,-86.74101,5.1784153
2733,808.73096,-86.689255,5.175564
2734,807.86456,-86.63753,5.1727133
2735,806.9987,-86.58583,5.169862
2736,806.13336,-86.53416,5.1670103
2737,805.26855,-86.48251,5.16416
2738,804.40424,-86.4309,5.1613083
2739,803.54047,-86.37932,5.158457
2740,802.6772,-86.32776,5.1556053
2741,801.81445,-86.27623,5.152755
2742,800.9522,-86.22473,5.1499033
2743,800.09045,-86.17326,5.147052
2744,799.22925,-86.12182,5.1442013
2745,798.3685,-86.070404,5.14135
2746,797.50836,-86.019005,5.1398773
2747,796.6487,-85.96762,5.138405
2748,795.7895,-85.91625,5.1369324
2749,794.93085,-85.8649,5.13546
2750,794.0727,-85.81356,5.1339874
2751,793.2151,-85.76224,5.132515
2752,792.358,-85.71093,5.1310425
2753,791.5014,-85.65964,5.12957
2754,790.6453,-85.60835,5.1280975
2755,789.78973,-85.55708,5.126625
2756,788.9347,-85.50583,5.1251526
2757,788.08014,-85.45459,5.12368
2758,787.22614,-85.403366,5.1222076
2759,786.3726,-85.35216,5.120735
2760,785.5196,-85.300964,5.1192627
2761,784.6671,-85.24979,5.11779
2762,783.8151,-85.19862,5.1163177
2763,782.9636,-85.14748,5.1148453
2764,782.1127,-85.096344,5.113373
2765,781.2622,-85.04523,5.1119003
2766,780.4123,-84.994125,5.110428
2767,779.56287,-84.94304,5.1089554
2768,778.7139,-84.89197,5.107483
2769,777.86554,-84.840904,5.1060104
2770,777.01764,-84.789856,5.104538
2771,776.1702,-84.73882,5.1030655
2772,775.32336,-84.687805,5.101593
2773,774.477,-84.6368,5.1001205
2774,773.6311,-84.585815,5.098648
2775,772.78577,-84.53484,5.0971756
2776,771.9409,-84.48389,5.095703
2777,771.0966,-84.432945,5.0942307
2778,770.2528,-84.38202,5.092758
2779,769.4095,-84.33111,5.0912857
2780,768.5667,-84.28021,5.089813
2781,767.7244,-84.22933,5.0883408
2782,766.8826,-84.17847,5.0868683
2783,766.0414,-84.12761,5.085396
2784,765.2006,-84.07677,5.0839233
2785,764.36035,-84.02594,5.082451
2786,763.5206,-83.97513,5.0809784
2787,762.6814,-83.92433,5.079506
2788,761.84265,-83.87355,5.0780334
2789,761.0044,-83.822784,5.076561
2790,760.1667,-83.77203,5.0750885
2791,759.32947,-83.7213,5.073616
2792,758.49274,-83.67058,5.0721436
2793,757.65656,-83.61987,5.070671
2794,756.82086,-83.56918,5.0691986
2795,755.98566,-83.51851,5.067726
2796,755.151,-83.46785,5.0662537
2797,754.31683,-83.4172,5.064781
2798,753.48315,-83.36656,5.0633087
2799,752.65,-83.31594,5.0618362
2800,751.8174,-83.265335,5.060364
2801,750.9852,-83.214745,5.0588913
2802,750.15356,-83.16417,5.057419
2803,749.32245,-83.11361,5.0559464
2804,748.4918,-83.063065,5.054474
2805,747.6617,-83.012535,5.0530014
2806,746.8321,-82.96202,5.051529
2807,746.003,-82.91152,5.0500565
2808,745.1744,-82.86104,5.048584
2809,744.34625,-82.81057,5.0471115
2810,743.5187,-82.76012,5.045639
2811,742.6916,-82.70968,5.0441666
2812,741.865,-82.65925,5.042694
2813,741.0389,-82.60883,5.0412216
2814,740.2133,-82.55843,5.039749
2815,739.38824,-82.50805,5.0382767
2816,738.56366,-82.45768,5.036804
2817,737.73956,-82.407326,5.0353317
2818,736.916,-82.35699,5.0338593
2819,736.09296,-82.30666,5.032387
2820,735.2704,-82.256355,5.0309143
2821,734.4483,-82.20606,5.029442
2822,733.6268,-82.155785,5.0279694
2823,732.8057,-82.10552,5.026497
2824,731.98517,-82.055275,5.0250244
2825,731.1651,-82.00504,5.023552
2826,730.3456,-81.95482,5.0220795
2827,729.52655,-81.90461,5.020607
2828,728.708,-81.854416,5.0191345
2829,727.88995,-81.80424,5.017662
2830,727.0724,-81.754074,5.0161896
2831,726.2554,-81.703926,5.014717
2832,725.43884,-81.65379,5.0132446
2833,724.6228,-81.603676,5.011772
2834,723.80725,-81.55357,5.0102997
2835,722.9922,-81.50349,5.008827
2836,722.1777,-81.453415,5.0073547
2837,721.36365,-81.40336,5.0058823
2838,720.5501,-81.35332,5.00441
2839,719.73706,-81.30329,5.0029373
2840,718.9245,-81.25327,5.001465
2841,718.1125,-81.20327,4.9999924
2842,717.30096,-81.15328,4.99852
2843,716.4899,-81.10331,4.9970474
2844,715.6794,-81.05335,4.995575
2845,714.8693,-81.00341,4.9941025
2846,714.0598,-80.95348,4.99263
2847,713.2508,-80.90357,4.9911575
2848,712.44226,-80.853676,4.989685
2849,711.6342,-80.803795,4.9882126
2850,710.82666,-80.75393,4.98674
2851,710.0196,-80.70408,4.9852676
2852,709.2131,-80.65424,4.983795
2853,708.40704,-80.60442,4.9823227
2854,707.6015,-80.55461,4.98085
2855,706.79645,-80.504814,4.979377
2856,705.9919,-80.45503,4.9779043
2857,705.1878,-80.405266,4.976432
2858,704.3843,-80.355515,4.9749594
2859,703.58124,-80.30578,4.973487
2860,702.7787,-80.25606,4.9720144
2861,701.9766,-80.20635,4.970542
2862,701.17505,-80.15666,4.9690695
2863,700.37396,-80.10699,4.967597
2864,699.57336,-80.05733,4.9661245
2865,698.7733,-80.00768,4.964652
2866,697.97375,-79.95805,4.9631796
2867,697.1747,-79.90844,4.961707
2868,696.3761,-79.85884,4.9602346
2869,695.578,-79.80925,4.958762
2870,694.7804,-79.759674,4.9572897
2871,693.9833,-79.71011,4.955817
2872,693.18665,-79.66057,4.9543447
2873,692.39056,-79.61104,4.9528723
2874,691.595,-79.56152,4.9514
2875,690.79987,-79.512024,4.9499273
2876,690.00525,-79.46254,4.948455
2877,689.2111,-79.41307,4.9469824
2878,688.4175,-79.36362,4.94551
2879,687.6243,-79.31418,4.9440374
2880,686.83167,-79.264755,4.942565
2881,686.0395,-79.21535,4.9410925
2882,685.2478,-79.165955,4.93962
2883,684.45667,-79.11657,4.9381475
2884,683.666,-79.0672,4.936675
2885,682.87585,-79.017845,4.9352026
2886,682.0862,-78.968506,4.93373
2887,681.297,-78.91918,4.9322577
2888,680.5083,-78.86987,4.930785
2889,679.7201,-78.82058,4.9293127
2890,678.9324,-78.7713,4.92784
2891,678.14514,-78.72204,4.9263678
2892,677.3584,-78.67279,4.9248953
2893,676.57214,-78.62356,4.923423
2894,675.7864,-78.57434,4.9219503
2895,675.0011,-78.52514,4.920478
2896,674.2163,-78.47595,4.9190054
2897,673.43207,-78.42677,4.917533
2898,672.6483,-78.37761,4.9160604
2899,671.86505,-78.32846,4.914588
2900,671.0823,-78.27933,4.9131155
2901,670.3,-78.23021,4.911643
2902,669.5182,-78.18111,4.9101706
2903,668.7369,-78.13202,4.908698
2904,667.95605,-78.08295,4.9072256
2905,667.1757,-78.03389,4.905753
2906,666.3959,-77.98485,4.9042807
2907,665.6165,-77.93582,4.902808
2908,664.83765,-77.88681,4.9013357
2909,664.05927,-77.837814,4.8998632
2910,663.2814,-77.78883,4.898391
2911,662.50397,-77.73987,4.8969183
2912,661.72705,-77.69091,4.895446
2913,660.9506,-77.64197,4.8939734
2914,660.1747,-77.59304,4.892501
2915,659.39923,-77.54413,4.8910284
2916,658.62427,-77.49523,4.889556
2917,657.8498,-77.44635,4.8880835
2918,657.0758,-77.397484,4.886611
2919,656.3023,-77.34863,4.8851385
2920,655.5293,-77.2998,4.883666
2921,654.7568,-77.25098,4.8821936
2922,653.98474,-77.20217,4.880721
2923,653.2132,-77.15338,4.8792486
2924,652.44214,-77.10461,4.877776
2925,651.6716,-77.05585,4.8763037
2926,650.9015,-77.007095,4.874831
2927,650.1319,-76.95836,4.8733587
2928,649.3628,-76.90964,4.8718863
2929,648.5942,-76.86093,4.870414
2930,647.82605,-76.81224,4.8689413
2931,647.0584,-76.763565,4.867469
2932,646.29126,-76.714905,4.8659964
2933,645.5246,-76.66626,4.864524
2934,644.7584,-76.61763,4.8630514
2935,643.99274,-76.569016,4.861579
2936,643.22754,-76.52042,4.8601065
2937,642.4628,-76.47183,4.858634
2938,641.6986,-76.42326,4.8571615
2939,640.9349,-76.37471,4.855689
2940,640.17163,-76.326164,4.8542166
2941,639.4089,-76.27763,4.852744
2942,638.6466,-76.22912,4.8512716
2943,637.8848,-76.18062,4.849799
2944,637.12354,-76.13213,4.8483267
2945,636.3627,-76.083664,4.846854
2946,635.6023,-76.03521,4.8453817
2947,634.8424,-75.98677,4.8439093
2948,634.083,-75.93835,4.842437
2949,633.3241,-75.88994,4.8409643
